xuhao,id,title,author,abstract,keywords,perio,juanhao,issn,read_url,pdf_url,content,original_url
278,ZGDJ201711026,高素质教师是上好思想政治理论课的关键,周月华,"<正>实施马克思主义理论学科领航计划,形成学术特质鲜明学科研究队伍。形成马克思主义理论研究——学生教育服务——政府资政的理论和实践体系。产生一批政治坚定、学养深厚、在马克思主义学科领域有重要影响力的学术带头人。高校思想政治理论课是培养中国特色社会主义事业合格建设者和可靠接班人的主渠道、主阵地。新疆一直地处我国反分裂、反恐怖、反渗透的前沿阵地,意识形态领域分裂反分裂这场没有硝烟的战争从来就 ",,中国高等教育,2017年11期,1002-4417,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZGDJ201711026&uid=,"http://kns.cnki.net/kns/download.aspx?filename=GhjT10EbxpXaKRkWUZHRvpVWJVjazVTZRFnVNlleKJ1MHJzVi9SNVhUc5gGe1ZGZPN1ZmdVRPZmUnJFUxMFMDNmUzZXR21Edu92TyEDeXZkZycXYn9mYSJHd6ZXdYBlUjtCdsxGTXl0aBtkSoR0MJ9yMCJGOHFkZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZGDJ201711026
279,JXGJ201703012,张之洞教师管理思想与实践探究,胡世刚,"基于""人才强国""的人才观,清末重臣张之洞在兴办新式学堂的实践中极为关注教师队伍的建设与管理,逐步形成了较为丰富的教师管理思想。其主要包括:加强教师思想管理,提升教师思想素养;重视教师职业能力培养及常规管理,提高教师业务能力;完善教师遴选程序,建设合格师资队伍。张之洞在开展教师管理的过程中,坚持思想管理为先,推行品行考核;立足全员管理,提出任期考核;既重视师资队伍的建设与管理,也十分重视保障教师的待遇。张之洞的教师管理思想,不仅推动了中国近代教育的发展,也为当今我国加强教师队伍管理与建设提供了历史参考。 ","教师管理;
                   教师队伍建设;
                   教师遴选;
                   教师职业能力;
                   张之洞;",大学教育科学,2017年03期,1672-0717,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JXGJ201703012&uid=,"http://kns.cnki.net/kns/download.aspx?filename=qp3TORnN6NUcQJjdjZ3dYVHb2BTN6hnSzdWcQN0ZqtCZD9EdR9kTJt0bBJ2QNF1Lox2dllHVyVkW0JmZ6hWMhF2NoJnRZNXTupkSMVTMI9mY5AVZ0R1csN0MGhEbvMlcn9yLOl1ZQ9CTwokSu1UUUtURZJlUBV2R&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JXGJ201703012
280,JYLL201715015,澳大利亚TAFE学院实践教学体系的构建及其启示,张丽华 卫泽,"大学的实践教学水平是关系大学生顺利步入社会实现就业的关键。面对当前人才市场存在的供需矛盾,以应用型人才培养为目标的高校要把加强实践能力培养作为教学重点,促进大学生充分具备相应工作岗位需要的核心能力。澳大利亚TAFE学院经过长期的探索和积淀,形成了独特的实践教学体系,确保了人才培养的高质量。学习和借鉴澳大利亚TAFE学院实践教学体系的建设经验,对于完善我国高校实践教学具有重要意义。 ","澳大利亚;
                   TAFE学院;
                   实践教学;
                   应用型人才;",教育理论与实践,2017年15期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201715015&uid=,"http://kns.cnki.net/kns/download.aspx?filename=NJUOs9Wc4EnUPlENENjcRFlQn1kR0VGSql3Yt5UbHZDU1k3QxBXQLhTerdFU2J1RM12NwokbytUeiRUT1ZmSFh3Krc2V0JXUroFZwlVUYNEbRNGWrJDVrZzT4kHZFh1dwcXN3ImNIdmYYpUYLhXN4sUdzp0Mnl3L&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201715015
281,XJSH201703024,少数民族双语教师队伍建设问题及其解决策略,马文华,"文章分析了少数民族双语教师的能力要求,针对少数民族双语教师队伍建设中存在的问题,提出了提高培养质量、改革培训方法、完善招聘制度、订立激励机制、提高教师待遇等多项措施,以期对少数民族双语教师队伍建设有所裨益。 ","少数民族;
                   双语教师;
                   解决策略;",新疆社会科学,2017年03期,1009-5330,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=XJSH201703024&uid=,"http://kns.cnki.net/kns/download.aspx?filename=VNWeXFTOwNWb4AlUnBHNmhTYE9WT152QQtETjhmWRF3VxJEMGZXQrhWarp0VLVGZ3UDaMF3cqRXa4NneM9mRkVlUoNnYsVXe2MzTzoVd0BDaDpEa0J3d2Y1QmZDThJkV2Z0bWpVb4I3RGVlVvNDZT9STH9UVFFGZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=XJSH201703024
282,SHGJ201710005,乡村教师队伍支持政策精准落地讨论三题,解光穆 谢波,"为推动乡村教师""下得去""、""留得住""、""教得好"",并为乡村教育发展提供良好师资保障,国务院《乡村教师支持计划(2015-2020年)》颁布实施后,各省(市、自治区)及众多市、县(区)都陆续出台了具体实施办法,以积极的政策设计与科学制度来关注、关心、关爱乡村教师。但由于各地经济发展、教育水平差异的存在,在乡村教师支持政策落地时还需要从收入待遇提高、专业能力发展、现实补充及未来培养三个方面来细化优化,确保他们能安心从教、舒心从教、用心从教、精心从教。 ","乡村教师;
                   支持政策;
                   细化优化;",教育发展研究,2017年10期,1008-3855,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=SHGJ201710005&uid=,"http://kns.cnki.net/kns/download.aspx?filename=QtWTtljVDhlV5x0TvJleVVjQMdTTzgjTBFzTPJ1Vo90Q1J3N4EEOqFESNd1cyRXcvJkQUFlVJdWVDt2Y0gmeqZFW4E2aDZ2T0okQ5VkWi10by0ENNtkNUV0NCJmZrZ0ULtCWkx0cFpXQTdkQCpUVRZTMuxUQzEGa&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=SHGJ201710005
283,HDXK201703014,乡村教师流动及流失意愿的实证分析——基于云南省的调查,王艳玲 李慧勤,"对云南省30个县10356位乡村教师的调查显示:云南乡村教师中近80%有流动(调动)及流失(改行)意愿;教师的流动及流失意愿呈现出""向城性""与""返乡性""两种趋向;30岁以下青年教师的流动及流失意愿最为强烈;总体上工资收入越高,教师的流动及流失意愿越弱,但学校区位的影响不容忽视。影响乡村教师流动及流失意愿的因素按重要性排序依次是""子女上学及家庭生活""、""工资待遇与工作负担""、""学校位置及交通、住房条件""、""学校管理与教学风气""、""社会氛围与工作环境""。为此,须要关注教师作为""社会人""的基本需求,创造条件帮助教师解决子女上学和夫妻分居等问题;应在提高教师工资待遇的同时,保障不同层级学校教师岗位具有相同的吸引力;在教师招聘时实行""家庭来源地优先""的政策,吸引优秀青年返回本乡本土从教;想方设法改善乡村教师工作、生活条件,尤其是为青年教师提供周转住房;优化学校内部管理,帮助乡村教师获得归属感和成就感。 ","乡村教师;
                   教师流动;
                   教师流失;
                   教师流动及流失意愿;",华东师范大学学报(教育科学版),2017年03期,1000-5560,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HDXK201703014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=oV3MRh2TThzNwtUOXhTMaFzdvpUNiNGSxNnZPdlRhlHMoFndEp2daREbrUVSylGWwVzcWNnYl5EbYVHdyUFcUJFTPRTQadlcr0ENwYVbVRWMpF2LzY1NkNVcUpHNUdGcJNFRalDc1QVQ1wmW4l1VOFGbmF3MnxWR&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HDXK201703014
284,GDSZ201703007,区域幼儿园教师队伍配置进展与优化路径研究——基于北京市2010-2015年的实证分析,冯婉桢 田彭彭 蒋杭珂,"2010-2015年,北京市幼儿园教师队伍数量逐年增加,整体配备合乎国家标准,但区域间和幼儿园之间的配置情况有差异。教师队伍整体年龄偏年轻化,且近四成的年轻教师为中专及以下学历,整体结构与规格有待提升。教师队伍发展与稳定情况不容乐观,教师队伍的职称结构呈现两端化态势,未评定职称的教师比例较高,教师流失和流动现象明显。研究建议,在""十三五""期间,政府应从整体上优化幼儿园教师队伍配置,提高学历门槛要求,提升配置规格;放宽对新聘教师年龄的要求,优化队伍年龄结构;调整职称评定规则,为所有教师设置合理的职称上升轨道;解决幼儿园教师社会保障问题,稳定教师队伍。 ","幼儿园教师;
                   配置进展;
                   优化路径;",教师教育研究,2017年03期,1672-5905,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GDSZ201703007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=lpUS3MHcaJUc2F1aaVFcvUVWQdWdkZ0dGlVSQ1GdHp2RZl2K3cTa4N1VpNXMZtGOmF2KlJlWG9kQWRlaENEWsdTZ5kHZoN2dwhkT2ZTTyx2NNtkYZl2Y0NFdutiUN92YEhUVkJzMtZnN1lVYSt2QjNHc0VXdTRmZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GDSZ201703007
285,ZJYX201705009,绩效工资制度下义务教育教师管理现状与改革突破——基于北京市主要城区调研的思考,王聪,"自新中国成立以来,我国义务教育教师工资制度经历了由平均主义到等级差别再到绩效激励的演变过程。基于对北京市主要城区的调研,运用史密斯政策执行过程模型分析发现,教师绩效工资制目前存在的主要问题在于政策制订与政策执行中""再制订""的偏离、教师群体的认知偏差及认同感缺乏、平均主义的传统思想和职称机制的束缚。为此,改进义务教育教师绩效工资制、完善义务教育教师退出机制、优化义务教育教师聘任制度、重视对义务教育教师的精神激励,将是教师管理激励机制的突破路径。 ","义务教育;
                   绩效工资;
                   教师管理;",中国教育学刊,2017年05期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201705009&uid=,"http://kns.cnki.net/kns/download.aspx?filename=W9SasRTNPxGdU9iR1ZGOVJnU41kd5cVcLNHb6NEbttkQDlDRDh0M4c0UMFHUBh3c4gUeptmQlJEbixUTplDSqZXUrN0alF2dmRjYYRzVEtWQuV1cW9meoR1LTNTc0smRStkbrwmUDBzYsVTZjp0bWdFVI90RNJzM&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201705009
286,ZJYX201705003,"着力加强教师队伍建设,引领基础教育内涵发展",王定华,"<正>教师是人类灵魂的工程师,肩负着立德树人的神圣使命,承担着培养社会主义合格建设者和可靠接班人的时代任务。一个人遇到好教师是人生的幸运,一个学校拥有好教师是学校的光荣,一个民族源源不断涌现一批又一批好教师则是民族的希望。当前,科技进步日新月异,国际竞争日趋激烈,经济社会发展对人才的渴求越来越迫切,人民群众对高质量教育的期盼越来越强烈。加快推进教育现代化,促使我国基础教育从外延式发展向内涵式发展过渡,进而实现 ",,中国教育学刊,2017年05期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201705003&uid=,"http://kns.cnki.net/kns/download.aspx?filename=wYnTwoHNmZ0NvRlQXl2ZINmaKlkYBtiQqFjY3V2ctV2aaVkVBdzNEpVa5IFU0IETnZHayoGWaFFUUNnWNdWaKp2RDplZDZGMRJFdLVnd5UVVvFUTaVXV14WcppXRXdVb2lDOEpXbZV1cLVDd40mMFZ3UQh2SqZHW&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201705003
287,ZJYX201705006,当前我国基础教育教师队伍建设中的若干问题探析,项贤明,"教师是优质教育的第一要素,教师队伍建设是我国基础教育改革和发展的关键。既有管理体制的一些弊端,给当前我国基础教育教师队伍建设带来一系列问题。这些问题不仅制约教师队伍建设本身,而且直接影响到我国基础教育的改革和发展。唯有继续深化基础教育师资管理体制改革,实行教育人力资源的预算管理,深化教师教育模式变革,探索建立适应新时期发展的师资综合养成模式,才能促进我国基础教育在巩固提高阶段再上新台阶。 ","基础教育;
                   教师队伍建设;
                   教育管理;
                   教育改革;",中国教育学刊,2017年05期,1002-4808,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZJYX201705006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=vZnYzxmWOdjdClmb29kQ40EVNpkamVzU4kDRCV0NV5EVKR0cXdGZSZWaN1Ge4YTWt1WVSd2TFNVckB1dFtUYrF3LS9WWjJWYz9GToFXWOdTZzBnN0lzVw9EOSRlZl5UdLpEewx0bFRGcCNWd2lVUCpkdLp0TShEb&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZJYX201705006
288,ZXGL201705021,新时期乡村教师队伍建设政策研究,庞丽娟 金志峰 杨小敏,"在全面建成小康社会的决胜阶段,乡村教师仍然是乡村教育乃至国家基础教育向更高水平迈进的短板,工资待遇总体水平较低、流失严重、数量短缺、队伍老龄化、工作繁重、专业素养不适应时代需要等新旧问题交织,严重制约了乡村教育事业发展。乡村教师队伍建设迫切需要切实针对现实问题,结合乡村教师地域特征差异,采取非常规的刚性举措,多方着力,综合施策,全面提升乡村教师综合待遇和专业水平,大力提高乡村教师的社会地位和职业吸引力,造就一支素质优良、甘于奉献、扎根乡村的教师队伍,为基本实现教育现代化提供坚强有力的保障。 ","乡村教师;
                   乡村教育;
                   教师队伍建设;
                   教育政策;
                   教师政策;",中国行政管理,2017年05期,1006-0863,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=ZXGL201705021&uid=,"http://kns.cnki.net/kns/download.aspx?filename=y4Eb5oWZUdFTSVlaIdkZ6p2LxkHM5pVQrAzV1JXaZFnbnlWbycXWER0LhdkV2Nza0h1YldFeDV3dHZ2VkdWY3ZVSDJVbvdHOhB1M1AnTkFTcJljMrAzTTh3QywkSE9EMzlGNINXRXB3QKRVbmZ0ZjRHUs5EbSpVT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=ZXGL201705021
289,GZNY201704048,民族地区少数民族学前双语教师队伍的困境与优化——以新疆南疆地区为例,李适 栗洪武,"少数民族学前双语教师队伍及其素质是南疆学前双语教育质量的决定性因素,对新疆双语教育事业的可持续发展具有深远之影响。当前南疆少数民族学前双语教师队伍主要存在着绝对数量短缺、结构不合理、专业化水平较低等问题。并提出如下加强南疆少数民族学前双语教师队伍建设的对策:重视职前培养,从源头上解决学前双语教师的质量;构建双语教师任职标准,提高双语教师准入门槛;完善双语教师的职后培训,提高培训的实效性;激发自主发展的内驱力,增强双语教师的专业发展意愿。 ","南疆地区;
                   学前双语教育;
                   少数民族双语教师;
                   双语教师队伍;",贵州民族研究,2017年04期,1002-6959,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GZNY201704048&uid=,"http://kns.cnki.net/kns/download.aspx?filename=rJ3bH5mVNVjW2EUYMN2cvJnSU1mST9UWxUzSKRnaaF2URlDR2QlMmNHValmWpJlc390cFdnWhhWcNdlQpdkR4RzNOVjUNJDZK9iT4ZUcJZnSoxmQNFzV3BlcRBXOaNmZjpVUW5GNh5kcT1UYIVUW6pmR0AzLHdTZ&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GZNY201704048
290,JYLL201710007,“三位一体”教育扶贫模式的构建与实施,范涌峰 陈夫义,"教育扶贫是促进教育均衡发展和社会公平的重要路径。海南基于经济社会、教育和生态发展的现实需要,探索实施""三位一体""教育扶贫模式,由政府、非营利性组织、学校三方合力,以标准化学校建设为基础,以校长和教师队伍建设为支撑,并通过课程联动、托管帮扶等机制建设与运转,实现了教育、扶贫、生态三者协同发展的目标,对于区域推进教育扶贫和教育均衡发展具有重要的借鉴意义。 ","三位一体;
                   教育扶贫模式;
                   教育均衡;",教育理论与实践,2017年10期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201710007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=X9SdxpmWDlET5d0UoRVTSF2TBVkVTB1UnZjeWR0YrNzdy0UcVJXRzw2KGNlVEdzM4xUdEl0QS5GS0lHaENncJVzLJhWMBhUbSZnRMFGcnZWe1ZneiFURJpVTJVTVxpHZml3TyFzTNlWNGZUZIdHb2RXVw9mWYZ0M&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201710007
291,JSGJ201704012,世界一流大学高层次人才队伍建设制度探析——基于麻省理工学院“校聘教授”追溯研究的视角,江珊 刘少雪,"一流的大学离不开一流的教师队伍,高层次人才队伍建设成为当前各高校综合改革的重要任务之一。麻省理工学院的""校聘教授""制度,因其特有的聘任标准、完善的聘任过程和成熟的管理办法,为学校留下了大批兼具突出学术成就与卓越领导才能的高层次人才,从而带动学校、院系以及学科的发展。文章通过对麻省理工学院现任13位""校聘教授""的生涯追溯研究,分析其制度的特点与实施效果,从而为我国大学完善高层次人才队伍建设提出建议。 ","校聘教授;
                   麻省理工学院;
                   高层次人才;
                   队伍建设;",江苏高教,2017年04期,1003-8418,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JSGJ201704012&uid=,"http://kns.cnki.net/kns/download.aspx?filename=FFDM34WaKZFallVWLVGcVB3Qw8UQ6RUNJF0K4R3LiZWb65meYZGehVDeGR3NPJlRP9CaxoWS21UWHlEe4dmQRlVWuxmdIZHcqNTNw5EdzdFVKR2UyZUashFa05WYlh0a0EkVMtUWzEXeYJXdi1kMBJXdShFNaR2c&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JSGJ201704012
292,RMJY201707010,河南省内乡县:让乡村教师昂起自信的头,彭丰功,"<正>这是秦巴山区的一个连片特困县,他们是如何尽其所能稳定乡村教师队伍、提升教师水平的?板场初中是我县一所深山区学校,距离县城64公里。全校23名教师中,22人家住县城,拥有13辆轿车。工作日里,教师们在山里吮吸着清新的空气,精心培育着山区的孩子。周末,他们开着车子,领着孩子,带着妻子,像旅游一般回到县城欢度双休。这样,教师们周而复始,平平安安,过着充实而快乐的生活。 ",,人民教育,2017年07期,0448-9365,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=RMJY201707010&uid=,"http://kns.cnki.net/kns/download.aspx?filename=aRkNadVeOFEW5dXNmFDUZlmc3UVeS1kTGlGNIhnaBNnNz02LNlFSqhmZJp2VvRDb0BFTnVHZ1NFcvtGZOBXdI9yLUl2drMVQU90R4g2cw80S29iS4pEVTl2cKp1YJFXcNFXTMZHRMxEcrZmM5AnW6BXdsJ1RnV3V&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMJY201707010
293,RMJY201707014,切实加强和改进党对教育工作的领导,张志勇,"<正>教育改革已进入攻坚期,迫切需要加强党对教育工作的领导力,迫切需要提高总揽全局、协调各方、推动工作的能力。经过近40年的改革和发展,我国教育事业取得了举世瞩目的伟大成就。国家对《教育规划纲要》的中期评估表明:我国教育事业已进入世界中上收入国家行列。各级各类教育的普及水平有了大幅度提高。2015年,我国学前教育毛入园率达75.0%,九年义务教育巩固率达93.0%,高中阶段毛入学率达87.0%,高等教育毛入学率达 ",,人民教育,2017年07期,0448-9365,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=RMJY201707014&uid=,"http://kns.cnki.net/kns/download.aspx?filename=3p1RDN0Rk9SWZRVYJJHaltWZ5EzSqBnT4UkY1BDeJlmQMt0QykjV1QUWWV2Nv4WYPtmc4ZlRMZka0NGSyU0RuFUYPZEVIRlULJzRoZDaJllM2c1Vod2dsBjcJZWWphWRutWQvkXVilUUHRkW5kzZ1lmRJx0LCh0Q&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=RMJY201707014
294,JYLL201709006,校企合作视角下高职院校师资队伍建设路径探析,张锋,"校企合作是高职院校师资队伍建设的有效途径。校企合作视角下,高职院校师资队伍建设中存在双师素质教师比例偏低、教师引进渠道单一、教师企业实践难以推进、教师社会服务动力不足等问题。推动高职院校师资队伍建设,应实施职业准入制度,加强教师队伍建设;创新用人机制,拓宽教师来源渠道;完善政策法规,推进教师企业实践锻炼;健全激励机制,提升教师社会服务能力。 ","高职院校;
                   校企合作;
                   产教融合;
                   师资队伍建设;",教育理论与实践,2017年09期,1004-633X,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYLL201709006&uid=,"http://kns.cnki.net/kns/download.aspx?filename=mpGckhjRS1GRChzKsBFN6VUQGBlNL9Cc5RDRyhUTyRVT0VDT1RFV2x2KTZGcBplauRzM2x0bKlGcmpGaIRHNH5mYyRmbxtGU2MGdsp1bLVmUxN2MWdzNvMTZxFlWYlXdJxEV1V3ZvpUZRFFbqhnSKdUaaVzapBzT&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYLL201709006
295,GDGJ201701025,“转型”试点高校“双师双能型”教师队伍建设探究,冯旭芳 张桂春,"地方普通本科高校向应用技术型高校转型的关键是教师素质和教师队伍的转型。目前,""转型""试点高校在教师队伍建设中由于认识偏差而存在视""双证""和""双职称""为""双师双能型""教师的误区。""转型""试点高校""双师双能型""教师队伍建设的关键在于正确理解和把握""双师双能型""教师内涵,要注重提升现有教师的""双能""素质,注重引进企业高技术高技能人才,注重建立""双能""导向的教师激励和评价机制,从而加快和保证教师素质和教师队伍的整体转型。 ","“转型”试点高校;
                   双师双能型;
                   教师队伍建设;",高等工程教育研究,2017年01期,1001-4233,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GDGJ201701025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=1QkNtdDd3oHMvkUSQlzLvoncr4ESFREZpdHUH9SSytCajtERmh0V3QWd1UFTWBjUMxGWDR3ZQN0dJFHSNRTVMVzM0cVaFJTVRpXePJlUEN1cLZmbPZjYrhFShVXWyY3brVEOxgmY09ie4V3MaVHcPZWYS1WcGR3b&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GDGJ201701025
296,JYYJ201703025,农村小规模学校教师队伍专业水平结构的问题与对策——基于甘肃省X县的调研,周晔,"在""后撤点并校时代"",农村出现了大量小规模学校,其教师队伍专业水平结构质量直接决定着学校教育教学质量。对甘肃省X县的调研发现,农村小规模学校教师队伍专业水平结构在职称、学历、荣誉称号和学科结构等方面均表现出不同程度的失衡态势。解决农小校教师队伍专业水平结构失衡问题,优化农小校教师队伍专业水平结构,需要多方协调,统筹治理,通过盘活现有师资,精准培训,提升业务素质,补充新生力量,注重外部支援实效等措施提升农小校的教育质量。 ","农村教育;
                   农村小规模学校;
                   教师队伍专业水平结构;",教育研究,2017年03期,1002-5731,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=JYYJ201703025&uid=,"http://kns.cnki.net/kns/download.aspx?filename=yhzTL1EUiZFdmB3RSd2KGpmTiNmV2c0VJNlcxMHVrk2dNZDTC1GaIREUhdmYM92b0VXTQlGUNZ2Q1dEaxBnTZF2bXlnNvsSa2h3SF1UdhZXV4RkWk92brEXQU5mQrUmMZBzSzJFdYhUZ4VVbxhVSrA1ZyIVU3VUO&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=JYYJ201703025
297,GDSZ201702007,民国时期我国私立大学教师队伍特点及建设策略,王彦才,"教育经费与教师队伍建设密切相关。私立大学经费大多比较紧张,导致其教师待遇一般都低于公立大学的教师待遇。造成了私立大学教师队伍的两个主要特点:兼职教师多和队伍不稳定。为了稳定教师队伍,很多私立大学采取了事业留人、感情留人、待遇留人等多种措施。 ","民国时期;
                   私立大学;
                   教师队伍建设;",教师教育研究,2017年02期,1672-5905,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GDSZ201702007&uid=,"http://kns.cnki.net/kns/download.aspx?filename=YRWYzgFZ112ZJdFTThmNydnN2kTS2V1Z6ZDRrIEOClFR2dTU1JlbHJXNoxkR2sSOQ9Ua5kleLpnSY5ESZhGZzpHNphzVLJmdrE0KiZmeCtSWTRDZxBHcKZVc5oVRvcTQ4FzSJJmczJEOkNjNrg1VJ5WUy12MwsGb&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GDSZ201702007
298,GXLL201702004,加强高校思想政治工作队伍建设,黄蓉生,"高校思想政治工作队伍是高校思想政治工作中肩负重要职责的群体,由高校党政干部和共青团干部、思想政治理论课教师和哲学社会科学课教师、辅导员班主任和心理咨询教师等工作者构成,是高校思想政治工作阵地的守卫者。面对当前高校思想政治领域纷繁复杂的斗争形势,高校思想政治工作队伍建设要着力于立足思想引领,塑造队伍精神新风貌;补齐能力短板,提升队伍水平新境界;采取有力措施,增强队伍管理新能量;完善评价机制,激发队伍干事新动力。 ","高校;
                   思想政治工作;
                   队伍建设;",中国高校社会科学,2017年02期,2095-5804,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=GXLL201702004&uid=,"http://kns.cnki.net/kns/download.aspx?filename=NtCZ3EzRRZkRUN3S4xmZPxGTN9iVVZ0Nzd1N6JkdiBleHZGbzZGd51kQOd0c1ZWO5VVMDZkREFnQCNkdVlXTohGNCZWMJhTOwETWzcVVrtkMVZXVmJ3dzJXeYVnbzw2LkF1S4NjanFmcQt2R0klbQVzbNJGRx90U&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=GXLL201702004
299,HLJG201703033,论高职院校师资队伍整合的出发点及路径,慕玮 杨春平,"师资整合对高职院校发展、人才培养至关重要,基于师资整合根本目标逐步强化师资队伍培养体系,全面走向专业化建设。遵循和关注个性化发展思路,打造教师可持续发展路线。围绕教师本身角色特征,推动教师心理素质、个人魅力以及抗压能力培养。依托师资职称标准体系,借鉴国际一流师资队伍发展经验以及高效合理的激励机制,减少师资整合的内在困境,加速师资整合工作的开展。 ","师资整合;
                   培养体系;
                   专业化;
                   激励机制;",黑龙江高教研究,2017年03期,1003-2614,http://kns.cnki.net/KXReader/Detail?dbcode=CJFD&filename=HLJG201703033&uid=,"http://kns.cnki.net/kns/download.aspx?filename=UJFRJVzTOh0KDNmNDR2NzEGMjNGSnJ2aLNzM0QnSBJ0c0N0NwQFS4M1Vul0NX9ibudUb5IFR6lGcxd3Tt9yYFdVMG1kY1JDN0lzUv5WUWRTWYFkattWQLlHSMpFZsJGUi1ERrgmTGl1RaBVVql1Qwc3ctZjUIZ2b&tablename=CJFDLAST2017&dflag=pdfdown
                    ",,http://kns.cnki.net/kcms/detail/detail.aspx?dbcode=CJFD&filename=HLJG201703033
